player_id,player_name,player_short_name,position,shirt_number,matches_played,total_minutes,substitute_appearances,starts,minutes_per_match,goals_per_90,expectedGoals_per_90,expectedAssists_per_90,totalShots_per_90,onTargetScoringAttempt_per_90,keyPass_per_90,bigChanceCreated_per_90,totalTackle_per_90,interceptionWon_per_90,ballRecovery_per_90,totalClearance_per_90,fouls_per_90,wasFouled_per_90,duelWon_per_90,aerialWon_per_90,saves_per_90,goalsPrevented_per_90,keeperSaveValue_per_90,weighted_rating
1065989,Thelo Aasgaard,T. Aasgaard,M,19,5,90.0,4,1,18.0,1.0,0.1351,0.0836504,2.0,1.0,1.0,1.0,3.0,3.0,4.0,0.0,0.0,3.0,7.0,1.0,0.0,0.0,0.0,7.9
1066729,Ali Jasim,A. Jasim,F,17,3,131.0,1,2,43.666666666666664,0.0,0.06567938931297711,0.15870181603053435,2.748091603053435,0.6870229007633587,1.3740458015267174,0.0,0.6870229007633587,0.0,2.0610687022900764,0.6870229007633587,0.6870229007633587,0.0,2.0610687022900764,0.0,0.0,0.0,0.0,6.378625954198473
1066802,Marco Pašalić,M. Pašalić,F,24,4,106.0,3,1,26.5,0.0,0.6794150943396225,0.034097026415094336,2.547169811320755,1.6981132075471697,0.8490566037735848,0.0,2.547169811320755,0.8490566037735848,5.943396226415095,2.547169811320755,0.0,1.6981132075471697,8.49056603773585,0.0,0.0,0.0,0.0,6.726415094339622
1066915,Kevin Castaño,K. Castaño,M,5,5,22.0,5,0,4.4,0.0,0.0,0.0777312818181818,0.0,0.0,0.0,0.0,4.090909090909091,0.0,0.0,0.0,0.0,0.0,4.090909090909091,0.0,0.0,0.0,0.0,6.7
1083016,Mohamed Naceur Almanai,M. N. Almanai,M,26,3,67.0,3,0,22.333333333333332,0.0,0.0,0.01477051791044776,0.0,0.0,0.0,0.0,2.6865671641791042,2.6865671641791042,2.6865671641791042,2.6865671641791042,4.029850746268656,0.0,2.6865671641791042,0.0,0.0,0.0,0.0,5.777611940298508
1085381,Nicolas Jackson,N. Jackson,F,11,4,232.0,2,2,58.0,0.0,0.23729741379310346,0.06625313922413793,2.7155172413793105,1.1637931034482758,1.1637931034482758,0.3879310344827586,0.7758620689655172,0.0,1.9396551724137931,1.1637931034482758,0.7758620689655172,0.0,4.655172413793103,3.491379310344828,0.0,0.0,0.0,6.448275862068965
1085400,Nico Williams,N. Williams,F,17,5,52.0,5,0,10.4,0.0,0.0,0.02066749615384615,0.0,0.0,0.0,0.0,0.0,0.0,1.7307692307692308,1.7307692307692308,0.0,1.7307692307692308,3.4615384615384617,1.7307692307692308,0.0,0.0,0.0,6.4423076923076925
1085536,Bradley Cross,B. Cross,D,26,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1086223,Ange-Yoan Bonny,A. Bonny,F,9,4,236.0,1,3,59.0,0.0,0.018533898305084746,0.20410933347457627,0.3813559322033898,0.3813559322033898,0.0,0.0,1.1440677966101696,0.3813559322033898,1.5254237288135593,1.5254237288135593,0.3813559322033898,1.1440677966101696,3.4322033898305087,0.7627118644067796,0.0,0.0,0.0,6.408898305084746
1087359,Renato Veiga,R. Veiga,D,13,5,450.0,0,5,90.0,0.0,0.08336,0.011910574,0.4,0.0,0.2,0.0,0.8,1.6,3.2,4.6000000000000005,1.0,0.6000000000000001,3.6,2.2,0.0,0.0,0.0,7.18
1087790,Owen Goodman,O. Goodman,G,18,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
1087805,Marvin Senaya,M. Senaya,D,26,4,280.0,0,4,70.0,0.0,0.023528571428571426,0.0060127328571428565,0.6428571428571428,0.0,0.0,0.0,6.428571428571428,1.607142857142857,1.2857142857142856,3.214285714285714,1.9285714285714286,1.2857142857142856,8.357142857142858,0.9642857142857143,0.0,0.0,0.0,6.927857142857143
1088727,Denis Višinský,D. Višinský,F,26,3,56.0,2,1,18.666666666666668,0.0,0.3683571428571429,0.0037011857142857144,4.821428571428571,0.0,0.0,0.0,0.0,0.0,4.821428571428571,0.0,0.0,1.607142857142857,4.821428571428571,0.0,0.0,0.0,0.0,6.7
1090019,Martin Baturina,M. Baturina,M,16,4,324.0,0,4,81.0,0.2777777777777778,0.03422222222222222,0.08404219444444444,0.8333333333333333,0.2777777777777778,1.1111111111111112,0.0,0.8333333333333333,0.2777777777777778,3.333333333333333,0.2777777777777778,0.2777777777777778,3.888888888888889,8.333333333333332,0.8333333333333333,0.0,0.0,0.0,7.20246913580247
1091116,Arda Güler,A. Güler,F,8,3,270.0,0,3,90.0,0.33333333333333337,0.3737,0.23579443333333336,4.0,1.3333333333333335,1.6666666666666665,0.33333333333333337,1.3333333333333335,0.6666666666666667,2.666666666666667,0.33333333333333337,1.0,3.333333333333333,7.333333333333334,1.3333333333333335,0.0,0.0,0.0,7.6
1091303,Petar Sučić,P. Sučić,M,17,4,288.0,1,3,72.0,0.3125,0.040531250000000005,0.146133603125,0.9375,0.625,1.25,0.3125,1.5625,0.3125,2.8125,0.625,2.1875,1.875,4.375,0.3125,0.0,0.0,0.0,7.231249999999999
1091596,Alexandre Pierre,A. Pierre,G,12,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
1092638,Jeremy Antonisse,J. Antonisse,F,11,3,74.0,3,0,24.666666666666668,0.0,0.06324324324324325,0.3552372972972973,1.2162162162162162,0.0,2.4324324324324325,0.0,2.4324324324324325,0.0,7.297297297297297,0.0,0.0,0.0,3.6486486486486487,0.0,0.0,0.0,0.0,6.83918918918919
1093229,Nathan-Dylan Saliba,N. Saliba,M,25,5,182.0,3,2,36.4,0.4945054945054945,0.07036813186813187,0.20808529120879118,1.4835164835164836,0.4945054945054945,1.978021978021978,0.989010989010989,2.967032967032967,1.978021978021978,7.417582417582418,1.4835164835164836,2.4725274725274726,0.989010989010989,7.912087912087912,1.978021978021978,0.0,0.0,0.0,7.420329670329671
1094106,Marc Pubill,Pubill,D,2,5,1.0,5,0,0.2,0.0,0.0,0.0006651000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1094179,José Manuel López,J. López,F,21,5,8.0,5,0,1.6,0.0,0.230625,0.0,11.25,0.0,0.0,0.0,11.25,0.0,0.0,11.25,0.0,0.0,11.25,0.0,0.0,0.0,0.0,6.4
1094395,Hélio Varela,H. Varela,F,26,4,101.0,4,0,25.25,0.8910891089108911,0.40393069306930696,0.0349753099009901,2.673267326732673,0.8910891089108911,1.7821782178217822,0.0,0.0,0.0,2.673267326732673,1.7821782178217822,0.8910891089108911,1.7821782178217822,5.346534653465346,0.0,0.0,0.0,0.0,6.864356435643564
1094482,Adil Boulbina,A. Boulbina,F,20,4,17.0,4,0,4.25,0.0,0.0,0.07623529411764705,0.0,0.0,5.294117647058823,0.0,0.0,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.294117647058823
1094538,Yassine Titraoui,Y. Titraoui,M,24,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1096517,Tete Yengi,T. Yengi,F,26,4,28.0,4,0,7.0,0.0,0.2282142857142857,0.006932024999999999,3.214285714285714,3.214285714285714,0.0,0.0,6.428571428571428,0.0,3.214285714285714,0.0,9.642857142857142,0.0,19.285714285714285,12.857142857142856,0.0,0.0,0.0,6.5857142857142845
1099352,Giuliano Simeone,G. Simeone,M,17,5,71.0,4,1,14.2,0.0,0.0,0.028115112676056337,0.0,0.0,0.0,0.0,2.535211267605634,0.0,2.535211267605634,0.0,1.267605633802817,0.0,2.535211267605634,0.0,0.0,0.0,0.0,6.1
1099794,Herman Johansson,H. Johansson,M,6,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1100230,Tomoki Hayakawa,T. Hayakawa,G,23,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1100952,Andreas Schjelderup,A. Schjelderup,F,21,5,183.0,4,1,36.6,0.0,0.07106557377049182,0.3709498180327869,0.9836065573770492,0.4918032786885246,2.459016393442623,0.9836065573770492,0.9836065573770492,1.9672131147540983,6.885245901639345,0.4918032786885246,0.9836065573770492,1.4754098360655739,4.426229508196721,0.0,0.0,0.0,0.0,7.101092896174864
1100965,Samed Baždar,S. Baždar,F,9,4,28.0,4,0,7.0,0.0,0.0,0.002011660714285714,0.0,0.0,0.0,0.0,3.214285714285714,0.0,6.428571428571428,0.0,3.214285714285714,3.214285714285714,12.857142857142856,3.214285714285714,0.0,0.0,0.0,6.2
1101624,Mahmoud Saber,M. Saber,M,21,5,46.0,4,1,9.2,1.9565217391304348,0.26608695652173914,0.10444519565217392,5.869565217391304,1.9565217391304348,1.9565217391304348,0.0,0.0,0.0,3.9130434782608696,0.0,3.9130434782608696,1.9565217391304348,3.9130434782608696,0.0,0.0,0.0,0.0,7.336956521739131
1101745,Tshepang Moremi,T. Moremi,F,8,4,39.0,4,0,9.75,0.0,0.0,0.20626848461538463,0.0,0.0,2.3076923076923075,0.0,2.3076923076923075,0.0,2.3076923076923075,2.3076923076923075,2.3076923076923075,2.3076923076923075,6.923076923076923,0.0,0.0,0.0,0.0,7.074358974358974
1101887,Ahmed Qasem,A. Qasem,M,11,3,123.0,1,2,41.0,0.0,0.0,0.007352546341463415,0.0,0.0,0.7317073170731708,0.0,0.7317073170731708,0.0,4.390243902439025,0.0,0.0,0.7317073170731708,2.9268292682926833,0.7317073170731708,0.0,0.0,0.0,6.2682926829268295
1102503,Ahmadou Bamba Dieng,A. B. Dieng,F,9,4,17.0,4,0,4.25,0.0,0.0,0.00047159999999999997,0.0,0.0,0.0,0.0,0.0,0.0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
1102659,Benjamin Tahirović,B. Tahirović,M,6,4,237.0,2,2,59.25,0.0,0.006189873417721518,0.015967325316455696,0.37974683544303794,0.0,0.37974683544303794,0.0,2.278481012658228,1.5189873417721518,3.7974683544303796,1.5189873417721518,1.139240506329114,0.7594936708860759,3.7974683544303796,0.7594936708860759,0.0,0.0,0.0,6.486075949367088
1102791,Amar Dedić,A. Dedić,D,7,4,270.0,1,3,67.5,0.0,0.0168,0.007812853333333335,0.6666666666666667,0.33333333333333337,0.33333333333333337,0.0,3.0,0.33333333333333337,5.333333333333334,3.666666666666667,2.0,1.0,6.0,1.0,0.0,0.0,0.0,6.433333333333334
1103488,Rafik Belghali,R. Belghali,D,17,4,333.0,0,4,83.25,0.2702702702702703,0.038837837837837834,0.11113827027027028,0.8108108108108109,0.2702702702702703,1.3513513513513513,0.5405405405405406,1.891891891891892,0.2702702702702703,2.4324324324324325,1.6216216216216217,1.0810810810810811,0.5405405405405406,4.0540540540540535,0.5405405405405406,0.0,0.0,0.0,6.580780780780779
1103520,Gi-Hyuk Lee,G. Lee,D,3,3,270.0,0,3,90.0,0.0,0.0,0.019437576666666668,0.0,0.0,0.0,0.0,1.3333333333333335,1.6666666666666665,2.666666666666667,5.0,0.6666666666666667,0.33333333333333337,5.666666666666666,3.666666666666667,0.0,0.0,0.0,7.133333333333334
1103531,Yang Hyun-Jun,Y. Hyun-Jun,F,20,3,19.0,3,0,6.333333333333333,0.0,1.2424736842105262,0.006404210526315788,4.7368421052631575,4.7368421052631575,0.0,0.0,9.473684210526315,4.7368421052631575,9.473684210526315,0.0,4.7368421052631575,0.0,9.473684210526315,0.0,0.0,0.0,0.0,6.7
1103589,Abdul Fatawu Issahaku,A. F. Issahaku,F,7,4,129.0,4,0,32.25,0.0,0.03641860465116279,0.17715477209302327,2.0930232558139537,0.0,1.3953488372093024,0.6976744186046512,0.6976744186046512,0.0,6.27906976744186,0.6976744186046512,0.6976744186046512,4.883720930232558,8.372093023255815,0.0,0.0,0.0,0.0,6.75968992248062
1103693,Pablo Gavi,Gavi,M,9,5,82.0,4,1,16.4,0.0,0.052463414634146346,0.030964006097560972,1.0975609756097562,0.0,0.0,0.0,3.292682926829268,1.0975609756097562,3.292682926829268,0.0,2.1951219512195124,1.0975609756097562,9.878048780487806,4.390243902439025,0.0,0.0,0.0,6.686585365853658
1105688,José Córdoba,J. Córdoba,D,3,3,270.0,0,3,90.0,0.0,0.0,0.05324236333333334,0.0,0.0,0.0,0.0,1.3333333333333335,0.33333333333333337,5.666666666666666,6.666666666666666,1.6666666666666665,0.33333333333333337,3.0,1.0,0.0,0.0,0.0,6.6
1105836,Matías Galarza,M. Galarza,M,23,5,388.0,1,4,77.6,0.23195876288659795,0.02143298969072165,0.04436264690721649,0.4639175257731959,0.23195876288659795,0.6958762886597938,0.23195876288659795,3.9432989690721647,1.6237113402061853,7.422680412371134,1.3917525773195876,2.319587628865979,2.0876288659793816,7.886597938144329,0.9278350515463918,0.0,0.0,0.0,7.097680412371134
1106234,Musab Al Juwayr,M. A. Juwayr,M,7,3,153.0,1,2,51.0,0.0,0.0,0.08628600588235295,0.0,0.0,1.7647058823529411,0.0,2.3529411764705883,0.5882352941176471,7.0588235294117645,0.0,0.5882352941176471,0.5882352941176471,2.9411764705882355,0.0,0.0,0.0,0.0,6.4411764705882355
1106352,Youssef Amyn,Y. Amyn,F,7,3,30.0,3,0,10.0,0.0,0.0,0.015459689999999998,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.5
1106546,Yaimar Medina,Y. Medina,D,26,4,45.0,4,0,11.25,0.0,0.0442,0.052721199999999996,2.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6
1107591,Mohamed Amoura,M. E. A. Amoura,F,18,1,26.0,1,0,26.0,0.0,0.0,0.27692307692307694,0.0,0.0,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,0.0,6.4
1110369,Martin Expérience,M. Expérience,D,8,3,270.0,0,3,90.0,0.0,0.0069,0.02449216,0.33333333333333337,0.0,0.6666666666666667,0.0,3.333333333333333,1.3333333333333335,5.0,3.0,2.3333333333333335,2.0,5.666666666666666,0.33333333333333337,0.0,0.0,0.0,6.266666666666667
1110842,Simon Adingra,S. Adingra,F,10,4,15.0,4,0,3.75,0.0,0.0,0.0767904,0.0,0.0,6.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4
1111215,Gilson Tavares,G. Tavares,F,9,4,78.0,3,1,19.5,0.0,0.0,0.0028367884615384613,0.0,0.0,1.1538461538461537,0.0,0.0,0.0,3.4615384615384617,0.0,0.0,1.1538461538461537,2.3076923076923075,0.0,0.0,0.0,0.0,6.176923076923076
1113488,Ismael Gharbi,I. Gharbi,M,11,3,134.0,2,1,44.666666666666664,0.0,0.1518582089552239,0.07813932985074627,2.014925373134328,0.0,0.0,0.0,2.6865671641791042,0.6716417910447761,3.3582089552238803,1.3432835820895521,0.0,1.3432835820895521,4.029850746268656,0.0,0.0,0.0,0.0,6.66044776119403
1114497,Abdallah Nasib,A. Nasib,D,3,3,261.0,0,3,87.0,0.0,0.0,0.0037779689655172413,0.0,0.0,0.0,0.0,1.7241379310344827,2.413793103448276,2.758620689655172,5.862068965517241,0.3448275862068965,0.3448275862068965,3.103448275862069,1.0344827586206897,0.0,0.0,0.0,6.372413793103449
1114775,Mohannad Abu Taha,M. A. Taha,M,20,3,265.0,0,3,88.33333333333333,0.0,0.01358490566037736,0.054099434716981136,0.33962264150943394,0.0,1.0188679245283019,0.0,3.0566037735849054,2.3773584905660377,7.471698113207546,3.735849056603773,0.6792452830188679,0.33962264150943394,6.113207547169811,1.3584905660377358,0.0,0.0,0.0,6.624528301886793
1116571,Nilson Angulo,N. Angulo,M,20,4,218.0,2,2,54.5,0.41284403669724773,0.015688073394495412,0.0644890871559633,0.8256880733944955,0.8256880733944955,0.8256880733944955,0.0,0.8256880733944955,0.8256880733944955,5.366972477064221,0.0,1.651376146788991,1.2385321100917432,7.431192660550459,1.2385321100917432,0.0,0.0,0.0,7.094036697247707
1117723,Sidny Lopes Cabral,S. L. Cabral,D,13,3,286.0,0,3,95.33333333333333,0.3146853146853147,0.03216083916083916,0.03107829020979021,1.2587412587412588,0.6293706293706294,0.6293706293706294,0.0,1.5734265734265735,0.9440559440559441,3.7762237762237763,4.72027972027972,0.6293706293706294,2.8321678321678325,5.979020979020979,0.6293706293706294,0.0,0.0,0.0,7.0888111888111895
1118177,Tarik Muharemović,T. Muharemović,D,4,3,260.0,0,3,86.66666666666667,0.0,0.062446153846153846,0.00568140923076923,0.34615384615384615,0.0,0.0,0.0,0.34615384615384615,2.769230769230769,3.807692307692308,14.884615384615385,1.7307692307692308,0.6923076923076923,5.538461538461538,4.153846153846154,0.0,0.0,0.0,6.892307692307693
1118193,Melvin Mastil,M. Mastil,G,1,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1118429,Abbosbek Fayzullaev,A. Fayzullaev,F,22,3,223.0,0,3,74.33333333333333,0.40358744394618834,0.4243318385650223,0.008988029596412556,1.2107623318385652,0.8071748878923767,0.40358744394618834,0.0,2.4215246636771304,0.40358744394618834,2.8251121076233185,2.0179372197309418,2.4215246636771304,1.6143497757847534,4.439461883408072,0.40358744394618834,0.0,0.0,0.0,6.772645739910312
1118467,Nishan Velupillay,N. Velupillay,F,23,4,74.0,3,1,18.5,0.0,0.0,0.0010165256756756757,0.0,0.0,1.2162162162162162,0.0,2.4324324324324325,0.0,3.6486486486486487,0.0,1.2162162162162162,0.0,2.4324324324324325,0.0,0.0,0.0,0.0,6.217567567567568
1119328,Promise David,P. David,F,24,5,77.0,5,0,15.4,1.168831168831169,0.9821688311688312,0.07499092207792207,5.844155844155844,3.5064935064935066,2.337662337662338,0.0,3.5064935064935066,1.168831168831169,7.012987012987013,1.168831168831169,4.675324675324676,2.337662337662338,9.350649350649352,3.5064935064935066,0.0,0.0,0.0,6.712987012987012
1119345,Obed Vargas,O. Vargas,M,18,5,63.0,5,0,12.6,0.0,0.03342857142857143,0.005690557142857143,1.4285714285714284,1.4285714285714284,0.0,0.0,2.8571428571428568,1.4285714285714284,10.0,1.4285714285714284,1.4285714285714284,0.0,2.8571428571428568,0.0,0.0,0.0,0.0,6.676190476190476
1119487,Nathan Ngoy,N. Ngoy,D,25,4,246.0,1,3,61.5,0.0,0.01924390243902439,0.03339556097560976,0.3658536585365854,0.0,0.3658536585365854,0.0,1.8292682926829267,1.8292682926829267,6.219512195121951,3.292682926829268,1.8292682926829267,0.3658536585365854,4.024390243902439,1.4634146341463417,0.0,0.0,0.0,6.753658536585366
1120615,Antoine Mendy,A. Mendy,D,24,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1121923,Antonio Nusa,A. Nusa,F,20,5,273.0,1,4,54.6,0.32967032967032966,0.03807692307692308,0.05699076923076923,0.989010989010989,0.32967032967032966,0.6593406593406593,0.0,0.989010989010989,0.32967032967032966,3.296703296703297,0.32967032967032966,0.32967032967032966,1.3186813186813187,4.615384615384615,0.32967032967032966,0.0,0.0,0.0,6.792307692307693
1121943,Matthieu Epolo,M. Epolo,G,21,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1122369,Husam Ali Mohammad Abudahab,H. A. M. Abudahab,D,4,3,178.0,1,2,59.333333333333336,0.0,0.0,0.0038324426966292132,0.0,0.0,0.5056179775280899,0.0,3.539325842696629,0.0,3.033707865168539,4.044943820224719,1.0112359550561798,0.5056179775280899,5.561797752808989,1.5168539325842696,0.0,0.0,0.0,6.35
1122425,Benjamin Old,B. Old,F,19,3,91.0,3,0,30.333333333333332,0.0,0.0,0.006859018681318681,0.0,0.0,0.0,0.0,0.0,0.989010989010989,3.956043956043956,0.989010989010989,0.0,0.989010989010989,1.978021978021978,0.0,0.0,0.0,0.0,6.5747252747252745
1122552,Alan Minda,A. Minda,F,14,4,56.0,3,1,14.0,0.0,0.595125,0.014123860714285712,3.214285714285714,0.0,0.0,0.0,0.0,1.607142857142857,3.214285714285714,1.607142857142857,0.0,1.607142857142857,1.607142857142857,0.0,0.0,0.0,0.0,6.2
1126368,Garven-Michee Metusala,G. Metusala,D,14,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
1126512,Zeno Debast,Z. Debast,D,2,1,0.0,1,0,0.0,,,,,,,,,,,,,,,,,,,
1126569,Bilal El Khannouss,B. E. Khannouss,M,23,5,404.0,0,5,80.8,0.0,0.0679009900990099,0.15922788415841585,1.3366336633663365,0.8910891089108911,1.5594059405940595,0.22277227722772278,2.4504950495049505,0.22277227722772278,6.4603960396039595,0.8910891089108911,1.113861386138614,1.113861386138614,5.569306930693069,0.6683168316831682,0.0,0.0,0.0,6.963613861386138
1127057,Valentín Barco,V. Barco,M,8,5,19.0,5,0,3.8,0.0,0.0,0.07298715789473684,0.0,0.0,0.0,0.0,4.7368421052631575,0.0,9.473684210526315,0.0,0.0,4.7368421052631575,9.473684210526315,0.0,0.0,0.0,0.0,6.8
1127823,Luca Jaquez,L. Jaquez,D,25,3,86.0,2,1,28.666666666666668,0.0,0.0,0.02508657906976744,0.0,0.0,0.0,0.0,2.0930232558139537,1.0465116279069768,0.0,2.0930232558139537,3.13953488372093,1.0465116279069768,5.232558139534883,1.0465116279069768,0.0,0.0,0.0,6.744186046511628
1128530,Neil El Aynaoui,N. El Aynaoui,M,24,5,473.0,0,5,94.6,0.0,0.08950528541226216,0.03645526871035941,1.1416490486257929,0.3805496828752643,0.5708245243128964,0.0,3.0443974630021144,1.331923890063425,3.61522198731501,2.2832980972515857,2.0930232558139537,1.331923890063425,5.137420718816068,0.5708245243128964,0.0,0.0,0.0,6.860042283298098
1128532,Habib Diarra,H. Diarra,M,21,4,144.0,2,2,36.0,1.25,0.9656875,0.0482109125,2.5,1.25,1.25,0.0,1.875,0.625,5.0,0.625,1.25,1.25,3.75,0.625,0.0,0.0,0.0,7.283333333333333
1129610,Amar Memić,A. Memić,M,15,4,224.0,2,2,56.0,0.0,0.03535714285714285,0.005590482589285715,1.2053571428571428,0.40178571428571425,0.0,0.0,1.2053571428571428,0.40178571428571425,5.223214285714286,3.616071428571429,1.607142857142857,1.2053571428571428,4.419642857142857,1.607142857142857,0.0,0.0,0.0,6.253125
1130539,Ayman Yahya,A. Yahya,M,8,3,0.0,3,0,0.0,,,,,,,,,,,,,,,,,,,
1130939,Maghnes Akliouche,M. Akliouche,M,25,5,10.0,5,0,2.0,0.0,0.0,0.02120112,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,6.5
1130946,Elias Saad,E. Saad,F,8,3,117.0,1,2,39.0,0.0,0.02315384615384615,0.11082337692307692,0.7692307692307693,0.0,0.0,0.0,0.7692307692307693,0.0,3.076923076923077,0.0,0.7692307692307693,2.3076923076923075,3.8461538461538463,0.0,0.0,0.0,0.0,6.423076923076923
1131009,Mohamed Koné,M. Koné,G,16,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1134351,Ismael Koné,I. Koné,M,8,2,147.0,0,2,73.5,0.0,0.04475510204081633,0.22632967346938776,1.2244897959183674,0.0,0.6122448979591837,0.0,1.2244897959183674,1.8367346938775508,6.122448979591837,0.0,0.6122448979591837,1.8367346938775508,4.8979591836734695,1.2244897959183674,0.0,0.0,0.0,6.73265306122449
1134470,Zakaria El Ouahdi,Z. E. Ouahdi,D,13,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
1136110,Esmir Bajraktarević,E. Bajraktarević,F,20,4,229.0,2,2,57.25,0.0,0.028572052401746727,0.01782929475982533,1.1790393013100435,0.7860262008733624,1.5720524017467248,0.0,0.0,1.5720524017467248,3.537117903930131,1.1790393013100435,0.3930131004366812,0.7860262008733624,1.5720524017467248,0.3930131004366812,0.0,0.0,0.0,6.394323144104804
1136642,Livano Comenencia,L. Comenencia,M,8,3,235.0,0,3,78.33333333333333,0.3829787234042553,0.09111063829787233,0.026599358297872338,1.9148936170212765,0.7659574468085106,0.7659574468085106,0.0,0.7659574468085106,3.829787234042553,3.829787234042553,1.9148936170212765,1.5319148936170213,0.3829787234042553,2.6808510638297873,0.7659574468085106,0.0,0.0,0.0,6.900425531914893
1138352,Augustine Boakye,A. Boakye,M,20,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1139989,Mohammad Ali Hasheesh,M. A. Hasheesh,D,2,3,13.0,3,0,4.333333333333333,0.0,0.0,0.0002463230769230769,0.0,0.0,0.0,0.0,13.846153846153847,0.0,6.923076923076923,13.846153846153847,0.0,0.0,13.846153846153847,0.0,0.0,0.0,0.0,7.0
1142175,Kobbie Mainoo,K. Mainoo,M,16,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
1142233,Diego Moreira,D. Moreira,F,19,5,57.0,5,0,11.4,0.0,0.0,0.029448000000000002,0.0,0.0,0.0,0.0,1.5789473684210527,1.5789473684210527,4.7368421052631575,0.0,3.1578947368421053,1.5789473684210527,6.315789473684211,1.5789473684210527,0.0,0.0,0.0,6.9
1142251,Aleksandar Pavlović,A. Pavlović,M,5,4,274.0,0,4,68.5,0.0,0.14544525547445256,0.16151058394160583,1.313868613138686,0.3284671532846715,0.9854014598540146,0.0,0.9854014598540146,0.656934306569343,4.598540145985401,0.656934306569343,4.2700729927007295,1.313868613138686,2.956204379562044,0.0,0.0,0.0,0.0,6.822992700729927
1142672,Warren Zaïre-Emery,W. Zaïre-Emery,M,18,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
1142675,Chemsdine Talbi,C. Talbi,F,7,5,98.0,5,0,19.6,0.0,0.0495,0.1270185612244898,1.8367346938775508,0.0,2.7551020408163263,0.9183673469387754,1.8367346938775508,0.9183673469387754,6.428571428571428,1.8367346938775508,0.0,0.9183673469387754,4.591836734693878,0.0,0.0,0.0,0.0,6.885714285714285
1142703,Nico O'Reilly,N. O’Reilly,D,3,5,368.0,1,4,73.6,0.0,0.26185597826086954,0.035046760597826083,1.7119565217391306,0.24456521739130435,1.2228260869565217,0.24456521739130435,1.2228260869565217,0.4891304347826087,2.934782608695652,1.7119565217391306,1.467391304347826,0.733695652173913,4.891304347826087,1.9565217391304348,0.0,0.0,0.0,6.359239130434782
1143667,Redouane Halhal,R. Halhal,D,25,5,180.0,3,2,36.0,0.0,0.0,0.001847925,0.0,0.0,0.0,0.0,0.5,0.5,5.0,5.5,1.5,2.5,5.0,2.0,0.0,0.0,0.0,6.7
1144138,Jordan Bos,J. Bos,M,5,4,309.0,0,4,77.25,0.0,0.07301941747572815,0.0634420631067961,1.4563106796116503,0.5825242718446603,1.1650485436893205,0.0,1.4563106796116503,0.8737864077669902,4.077669902912621,0.8737864077669902,1.1650485436893205,1.1650485436893205,7.281553398058252,2.330097087378641,0.0,0.0,0.0,6.798058252427184
1144329,Štěpán Chaloupek,S. Chaloupek,D,6,3,90.0,2,1,30.0,0.0,0.0,0.00423173,0.0,0.0,0.0,0.0,1.0,1.0,4.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.9
1144687,Nestory Irankunda,N. Irankunda,F,17,4,264.0,1,3,66.0,0.34090909090909094,0.2284431818181818,0.05429113295454546,2.0454545454545454,0.6818181818181819,1.0227272727272727,0.0,0.0,0.34090909090909094,2.3863636363636362,1.0227272727272727,1.3636363636363638,1.7045454545454546,5.113636363636363,3.068181818181818,0.0,0.0,0.0,6.777272727272727
1145126,Denil Castillo,D. Castillo,M,18,4,0.0,4,0,0.0,,,,,,,,,,,,,,,,,,,
1145642,Víctor Muñoz,V. Muñoz,F,25,5,0.0,5,0,0.0,,,,,,,,,,,,,,,,,,,
